gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude
411825,1021,1512494644,5804606.64686,550897.091606,9.747905000004335,52.38934299996221
411826,1021,1512494645,5804612.18855,550895.128643,9.747876999996864,52.38939299999148
411827,1021,1512494646,5804612.20333,550896.557732,9.747898000007435,52.38939300000824
411828,1021,1512494649,5804610.12448,550899.914126,9.747946999993104,52.389373999960384
411829,1021,1512494650,5804611.80839,550901.394012,9.74796899999654,52.38938900004474
411830,1021,1512494661,5804616.10402,550908.019373,9.748066999993975,52.38942700001054
411831,1021,1512494663,5804616.06883,550904.616785,9.74801700000248,52.38942700004001
411832,1021,1512494667,5804610.16531,550903.861134,9.748005000002536,52.38937400004461
411833,1021,1512494668,5804607.59088,550902.322399,9.747981999997016,52.38935100002415
411834,1021,1512494670,5804608.80735,550901.629227,9.74797200000494,52.38936200004239
411835,1021,1512494672,5804607.15019,550902.735312,9.747988000000465,52.38934700000976
411836,1021,1512494675,5804610.93616,550903.104511,9.74799400000114,52.38938100002076
411837,1021,1512494677,5804611.81472,550902.006479,9.74797800000374,52.38938900000681
411838,1021,1512494680,5804612.69539,550901.112602,9.747964999993696,52.3893969999784
411839,1021,1512494682,5804613.91256,550900.487483,9.747956000004146,52.38940799996102
411840,1021,1512494686,5804614.79535,550899.797762,9.747945999995206,52.38941600000815
411841,1021,1512494690,5804613.90412,550899.670861,9.747943999999164,52.38940800000916
411842,1022,1512498372,5804599.09393,550898.190601,9.747919999997718,52.38927500001201
411843,1022,1512498405,5804599.7726,550888.519166,9.747777999997352,52.38928199999884
411844,1022,1512498406,5804601.86341,550886.319653,9.747746000004204,52.38930099996934
411845,1022,1512498408,5804602.71454,550882.567595,9.747690999994571,52.3893089999995
411846,1022,1512498409,5804603.14397,550881.065853,9.747669000000467,52.38931299996605
411847,1022,1512498411,5804607.32701,550876.802941,9.74760700000008,52.38935099995641
411848,1022,1512498413,5804608.14228,550869.580244,9.747501000003725,52.38935900003331
411849,1022,1512498414,5804612.34432,550867.154745,9.747465999999628,52.38939700003002
411850,1022,1512498417,5804615.58832,550858.137424,9.747333999994469,52.389426999992345
411851,1022,1512498418,5804616.01847,550856.70374,9.747313000002992,52.38943100004334
411852,1022,1512498420,5804617.67352,550855.393517,9.747294000000782,52.389445999979166
411853,1022,1512498421,5804616.41978,550852.479933,9.747250999994618,52.38943499998969
411854,1022,1512498422,5804614.30012,550851.889302,9.747241999992422,52.389415999960384
411855,1022,1512498423,5804616.86118,550852.135078,9.747246000005113,52.38943900002821
411856,1022,1512498424,5804620.66824,550854.545866,9.747282000005518,52.3894730000382
411857,1022,1512498427,5804621.89244,550854.601275,9.747282999993812,52.3894839999552
411858,1022,1512498429,5804622.77594,550853.979616,9.747273999998349,52.3894920000065
411859,1022,1512498431,5804624.00155,550854.171129,9.747276999995773,52.389502999956825
411860,1022,1512498433,5804622.77102,550853.503254,9.7472669999945,52.38949200002428
411861,1022,1512498434,5804621.87276,550852.695828,9.747254999998171,52.38948400002585
411862,1022,1512498442,5804620.61831,550849.714195,9.747211000003212,52.38947299995993
411863,1022,1512498443,5804621.47228,550846.234365,9.747159999997104,52.38948099999064
411864,1022,1512498444,5804623.86797,550841.241314,9.747086999994472,52.38950299996243
411865,1022,1512498445,5804628.93173,550836.084593,9.747012000005569,52.38954899995973
411866,1022,1512498446,5804631.86671,550829.452573,9.74691499999325,52.38957600000504
411867,1022,1512498447,5804634.79888,550822.548356,9.746813999994584,52.38960299997784
411868,1022,1512498448,5804641.03628,550812.547382,9.74666800000256,52.38965999996871
411869,1022,1512498449,5804645.62847,550804.809349,9.746555000000754,52.38970200001797
411870,1022,1512498450,5804649.31399,550795.447283,9.746417999996398,52.38973600003942
411871,1022,1512498451,5804649.63951,550783.873971,9.746247999997305,52.3897399999682
411872,1022,1512498452,5804648.60576,550769.932634,9.746042999995938,52.38973199995844
411873,1022,1512498453,5804654.53556,550762.453093,9.745934000007448,52.38978600002259
411874,1022,1512498454,5804656.12256,550754.541945,9.74581800000261,52.38980099996949
411875,1022,1512498455,5804661.58572,550744.957436,9.74567800000574,52.38985100002776
411876,1022,1512498456,5804669.95695,550736.90831,9.745561000004884,52.38992700001899
411877,1022,1512498457,5804671.1054,550729.61424,9.745453999996396,52.38993800003502
411878,1022,1512498458,5804673.56755,550720.26489,9.745316999999778,52.38996100000061
411879,1022,1512498459,5804677.37287,550711.718408,9.745192000004677,52.389996000002185
411880,1022,1512498460,5804684.06803,550702.937994,9.745064000006876,52.39005700004216
411881,1022,1512498461,5804690.74778,550692.660488,9.74491400000759,52.39011800003567
411882,1022,1512498462,5804696.08791,550681.9204,9.744757000002272,52.3901670000141
415937,1028,1515160497,5804693.27868,550689.980161,9.74487499999832,52.39014099998571
415938,1028,1515160498,5804688.68421,550697.513858,9.744985000001082,52.390098999960834
415939,1028,1515160499,5804681.52381,550704.325366,9.745084000007305,52.390034000034966
415940,1028,1515160500,5804678.16058,550712.595047,9.74520500000175,52.3900029999989
415941,1028,1515160501,5804677.46473,550720.633076,9.745322999992831,52.38999599997825
415942,1028,1515160502,5804675.42084,550727.391898,9.745421999998491,52.38997700002729
415943,1028,1515160503,5804671.14398,550733.357045,9.74550900000042,52.3899380000358
415944,1028,1515160504,5804667.87098,550739.584086,9.745599999996111,52.38990800000792
415945,1028,1515160505,5804666.26711,550745.861984,9.745691999992903,52.38989300000561
415946,1028,1515160506,5804662.89202,550752.974852,9.74579600000222,52.38986199997245
415947,1028,1515160507,5804658.75099,550761.32068,9.74591799999921,52.38982400004051
415948,1028,1515160508,5804653.72084,550769.743753,9.74604100000379,52.38977799998849
415949,1028,1515160509,5804650.02404,550778.016969,9.746161999993674,52.38974399998853
415950,1028,1515160510,5804645.87322,550785.410122,9.746269999999187,52.38970600004359
415951,1028,1515160511,5804643.40346,550794.010994,9.746396000000209,52.389683000007736
415952,1028,1515160512,5804642.1495,550801.85068,9.74651099999815,52.38967100002178
415953,1028,1515160513,5804637.53694,550807.615223,9.7465950000006,52.38962900004101
415954,1028,1515160514,5804635.02366,550811.996928,9.74665899999938,52.38960600002356
415955,1028,1515160515,5804632.17881,550816.586237,9.746725999993052,52.38958000002174
415956,1028,1515160516,5804629.20938,550819.883721,9.746774000003644,52.3895529999704
415957,1028,1515160517,5804633.04032,550824.608279,9.746843999998928,52.38958700001025
415958,1028,1515160518,5804631.40423,550827.755879,9.746889999993066,52.38957200001524
415959,1028,1515160519,5804629.77798,550831.856204,9.746949999999227,52.38955700000546
415960,1028,1515160520,5804627.25137,550834.944948,9.74699499999952,52.38953400001848
415961,1028,1515160521,5804624.29672,550839.67153,9.747063999993658,52.38950700002237
415962,1028,1515160522,5804621.0112,550844.673772,9.747136999992948,52.389476999998514
415963,1028,1515160523,5804618.50147,550849.39577,9.747205999997762,52.38945399999691
415964,1028,1515160524,5804615.99104,550854.049721,9.747274000001092,52.38943099998302
415965,1028,1515160525,5804613.47148,550857.819003,9.747329000000423,52.38940800003418
415966,1028,1515160526,5804612.614,550860.958581,9.747374999996136,52.38939999998599
415967,1028,1515160527,5804611.85791,550863.144286,9.747407000006287,52.38939299999191
415968,1028,1515160528,5804610.98426,550864.718674,9.747430000006288,52.38938499996645
415969,1028,1515160530,5804612.34783,550867.495004,9.747470999997203,52.38939699997043
415970,1028,1515160531,5804612.69207,550868.512333,9.747486000004988,52.38940000002878
415971,1028,1515160532,5804612.36893,550869.536559,9.74750100000338,52.38939699996788
415972,1028,1515160533,5804609.36438,550869.431494,9.74749899999489,52.38937000003929
415973,1028,1515160534,5804608.13102,550868.491414,9.747485000003376,52.38935899997569
415974,1028,1515160535,5804608.90047,550867.598692,9.747471999993504,52.3893659999632
415975,1028,1515160540,5804608.91102,550868.61947,9.747486999993438,52.38936599996276
415976,1028,1515160542,5804608.47807,550869.780951,9.747504000006128,52.38936200000144
415977,1028,1515160543,5804607.25667,550869.997752,9.74750699999979,52.3893509999652
415978,1028,1515160558,5804606.39147,550872.388765,9.747541999993134,52.389343000003954
415979,1028,1515160559,5804605.98314,550875.932063,9.74759399999515,52.38933900003487
415980,1028,1515160560,5804603.89935,550878.81209,9.747636000000131,52.389319999972784
415981,1028,1515160561,5804602.28018,550883.592974,9.747705999994444,52.38930499998273
415982,1028,1515160562,5804599.29673,550885.529478,9.747733999996228,52.38927799999496
415983,1028,1515160563,5804598.09222,550887.379532,9.74776099999482,52.38926699998686
415984,1028,1515160564,5804597.63676,550886.363352,9.74774600000068,52.38926300003363
415985,1028,1515160567,5804597.65435,550888.064653,9.747771000006466,52.38926300003361
415986,1028,1515160571,5804596.87786,550888.276859,9.747774000001936,52.38925599997875
415987,1028,1515160574,5804597.2228,550889.362241,9.747789999995682,52.389258999966096
415988,1028,1515160576,5804597.24321,550891.33575,9.747818999998156,52.38925900000515
415989,1028,1515160577,5804596.04011,550893.321911,9.747848000006972,52.38924800000114
415990,1028,1515160578,5804594.73423,550896.125847,9.747889000002314,52.38923600001887
415991,1028,1515160579,5804594.42588,550898.579172,9.74792500000042,52.38923300000827
415992,1028,1515160580,5804591.4734,550903.509981,9.747997000001307,52.38920599999142
415993,1028,1515160581,5804589.86763,550909.583876,9.748085999995682,52.38919100001944
415994,1028,1515160582,5804589.02849,550914.492835,9.748158000002396,52.38918300000739
415995,1028,1515160583,5804588.61878,550917.900045,9.748208000001927,52.38917900001876
415996,1028,1515160584,5804586.54558,550921.800882,9.748264999995255,52.38915999999726
415997,1028,1515160585,5804584.49281,550927.675237,9.748350999998548,52.38914100003619
415998,1028,1515160586,5804583.6565,550932.856413,9.748426999995663,52.389132999980056
415999,1028,1515160587,5804581.25879,550937.645394,9.748497000004145,52.389111000011184
416000,1028,1515160588,5804579.07156,550941.275188,9.748550000006224,52.38909099998619
416001,1028,1515160589,5804577.88398,550944.758518,9.74860099999498,52.38908000001371
416008,1028,1515160596,5804558.41911,550944.959995,9.74860100000658,52.38890499998256
416009,1028,1515160597,5804552.83589,550942.907927,9.748570000001203,52.3888550000378
416010,1028,1515160598,5804547.24491,550940.107275,9.74852800000546,52.38880499997361
416011,1028,1515160599,5804541.3266,550937.922544,9.748494999995614,52.38875200002736
416012,1028,1515160600,5804535.73915,550935.462144,9.748458000002094,52.38870200001435
416013,1028,1515160601,5804532.33823,550929.303859,9.74836699999678,52.38867199999701
416014,1028,1515160602,5804525.96374,550926.034864,9.748317999997544,52.38861499998215
416015,1028,1515160603,5804519.48648,550923.583648,9.748280999993112,52.38855700002516
416016,1028,1515160604,5804515.66249,550919.539586,9.748221000002708,52.38852300001946
416017,1028,1515160605,5804508.84732,550916.683489,9.74817800000596,52.3884620000085
416018,1028,1515160606,5804502.03497,550914.099597,9.748139000005756,52.38840100001895
416019,1028,1515160607,5804497.3458,550912.446585,9.748113999994846,52.38835899998682
416020,1028,1515160608,5804492.67564,550912.631015,9.748116000004382,52.38831699998413
416021,1028,1515160609,5804489.64363,550909.871885,9.748075000002144,52.388289999997006
416022,1028,1515160610,5804486.74115,550908.880994,9.748060000004028,52.38826400000806
416023,1028,1515160611,5804483.73096,550908.23152,9.7480500000024,52.3882370000028
416024,1028,1515160612,5804477.82251,550906.999473,9.748031000002458,52.388183999974544
416025,1028,1515160613,5804472.68351,550904.874671,9.747998999996677,52.38813799999092
416026,1028,1515160614,5804468.43574,550902.87677,9.747968999996134,52.3880999999986
416027,1028,1515160615,5804466.32241,550902.898626,9.747968999998507,52.38808099998173
416028,1028,1515160616,5804462.41607,550901.645863,9.74795000000375,52.38804600002655
416029,1028,1515160617,5804459.83812,550899.766809,9.7479219999987,52.38802299998152
416030,1028,1515160618,5804455.14826,550898.045715,9.747896000001084,52.38798100002533
416031,1028,1515160619,5804452.68154,550896.165506,9.7478679999945,52.38795899998728
416032,1028,1515160620,5804447.53692,550893.496249,9.747827999998064,52.38791300004329
416033,1028,1515160621,5804440.26911,550889.896078,9.747774000000376,52.38784799998574
416034,1028,1515160622,5804435.57784,550888.038859,9.747746000004993,52.3878059999712
416035,1028,1515160623,5804429.99535,550886.054726,9.747715999996414,52.3877560000351
416036,1028,1515160624,5804424.08057,550884.210148,9.747688000003462,52.387702999967765
416037,1028,1515160625,5804418.94229,550882.153352,9.747656999996153,52.3876570000376
416038,1028,1515160626,5804418.91626,550879.635336,9.747620000000577,52.38765700003219
416039,1028,1515160627,5804418.43969,550876.577482,9.747574999992729,52.38765300000354
416040,1028,1515160628,5804414.18701,550874.103152,9.747537999998556,52.38761500002673
416041,1028,1515160629,5804412.93677,550871.529724,9.747499999996569,52.38760399997575
416042,1028,1515160630,5804411.24515,550869.301166,9.747466999999778,52.387589000042816
416043,1028,1515160631,5804410.77913,550867.264126,9.7474369999996,52.38758499996037
416044,1028,1515160634,5804410.29836,550863.797939,9.747386000005628,52.38758100003816
416045,1028,1515160635,5804410.72076,550861.615594,9.747354000004773,52.38758499997239
416046,1028,1515160636,5804411.90067,550857.383566,9.747291999997096,52.3875959999972
416047,1028,1515160637,5804412.30058,550853.023476,9.747228000002984,52.387599999996205
416048,1028,1515160638,5804415.26506,550849.249449,9.747173000004976,52.38762699999001
416049,1028,1515160639,5804415.99796,550844.817861,9.747108000006971,52.38763400001093
416050,1028,1515160640,5804419.39752,550840.086483,9.747039000002646,52.38766500003823
416051,1028,1515160641,5804421.45742,550834.892516,9.74696300000376,52.38768399996719
416052,1028,1515160642,5804424.73944,550829.549809,9.74688499999831,52.38771400002532
416053,1028,1515160643,5804426.48043,550825.78844,9.74683000000288,52.38772999999985
416054,1028,1515160644,5804429.33511,550822.151697,9.746776999997191,52.387756000008494
416055,1028,1515160645,5804431.08665,550819.411149,9.746737000002495,52.38777200002573
